Latitude,Longitude,Occurrence_Location,Coastal_State_Affected,Weather,Wind_Force,Sea_State,Visibility,Natural_Light,Short_Description,Description,Main_Event_L1,Severity
54.635,-5.875,Internal waters -> Port area,UNITED KINGDOM,Clear,4 - Moderate Breeze - knot (11-16) m/s (6-8),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Night,A bulk carrier under pilotage grounded.,"A bulk carrier was inbound towards a port under pilotage when the crew on the bridge noticed that the echo sounder was showing zero depth available, after an alarm sounded to alert them. The master alerted the pilot as soon as there was an alarm. The vessel was reportedly navigating towards the edge of the channel and had slowed down to allow another vessel ahead of them time to berth. The casualty vessel later left the channel, reportedly drifting faster than the pilot had anticipated it would. The tugs that were already made fast assisted to move the vessel back towards the middle of the channel. However the vessel was able to berth and after sounding tanks whilst alongside, no water ingress or damage was discovered. ",Grounding / Stranding,3
54.6189,-5.8953,Internal waters -> Port area,UNITED KINGDOM,Clear,4 - Moderate Breeze - knot (11-16) m/s (6-8),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Twilight,A general cargo vessel struck the quay causing a fender to break off and enter the water.,A general cargo vessel was berthing when the vessel struck a fender on the quay side causing it to shear off and enter the water. There was no damage to the vessel and no injuries. ,Contact,3
54.6353,-5.8803,Internal waters -> Port area,UNITED KINGDOM,Clear,3 - Gentle Breeze - knot (7-10) m/s (4-5),2 - Smooth - (0.1 - 0.5 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A ro-pax vessel crewmember was burned due to lithium-ion batteries short circuiting.,"A ro-pax crew member was working in the engine room, charging the accumulator for a water tight door using nitrogen. During this task, they felt an intense burning on their left thigh before reaching into their pocket to remove the source of the heat. The heat was from two lithium-ion batteries in their pocket which had been short circuited by a collection of keys also in the pocket, causing thermal runaway. The crewmember received mixed thickness burns on their thigh and hand due to the batteries. They went ashore to received medical treatment for the burns.  ",Accident to person(s),3
54.6294,-5.8837,Internal waters -> Port area,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Daylight,Aft tug's tow line came off the hook resulting in no damage,"The aft tug was connected centre lead aft on the line using a 30 metres fixed line. Prior to swinging in the turning circle, the tug peeled off the port quarter. The vessel swung to starboard with the tug keeping only a tight line. The tug then reported that the tow line came off the hook (on the tugs side) as a result of the locking mechanism not being set properly after a release test, cleaning and greasing. The tug utilised the ahead engine to prevent the rope entering the ships propeller. Ships crew instructed to heave up tow line and it was cleared from the water without fouling the propeller. No damages reported. ",Damage / Loss Of Equipment,4
56.1198,-4.8332,Internal waters -> Port area,UNITED KINGDOM,Rain,11 - Violent Storm - knot (56-63) m/s (29-32),4 - Moderate - (1.25 - 2.5 m),Moderate - 2.0 <=Vis < 5.0 nm,Night,Inland waterway vessel's mooring lines broke resulting in minor vessel damage,"Inland waterway vessel's mooring lines broke due to a strong wind. Checks were attempted on the lines. The boat drifted onto the walkway which resulted in a damaged walkway. The crew managed to start the engine and move the boat to a safer spot. On further inspection of the damage, it was noticed that the snapped mooring lines were entangled around the handrails of the fallen walkway and grating from the walkway had landed on the deck of the line boat. There was no serious damage however damage to railings, windows and roll cage was reported. ",Contact,3
54.6289,-5.8895,Internal waters -> Port area,UNITED KINGDOM,Overcast,4 - Moderate Breeze - knot (11-16) m/s (6-8),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A ro-pax vessel made contact with the shore side loading ramp.,"A ro-pax vessel was departing from the berth when the bulbous bow struck the leading edge of the loading ramp. The ramp had been lowered in order to retract the top deck 'fingers' without striking the ship's bow doors. The ramp was not raised after this and when the ship moved to depart, it struck the edge of the ramp, causing a dent on its underside. The damage was considered superficial and there was no damage to the vessel reported. The vessel's crew reported to the port at the time of the incident that they had struck the ramp with their bulbous bow. They were also reportedly in a hurry to leave and there were no crew on broad the vessel who were qualified to drive the ramp to raise it before departure. ",Contact,3
54.6049,-5.9186,Internal waters -> Port area,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,General cargo ship's pilot ladder did not conform to SOLAS regulations,General cargo ship's pilot ladder was rigged incorrectly.,Damage / Loss Of Equipment,5
54.6291,-5.8894,Internal waters -> Port area,UNITED KINGDOM,Overcast,4 - Moderate Breeze - knot (11-16) m/s (6-8),2 - Smooth - (0.1 - 0.5 m),Moderate - 2.0 <=Vis < 5.0 nm,Daylight,A ro-pax vessel made contact with a concrete dolphin whilst berthing.,"A ro-pax vessel was moving astern towards the berth when the stern ramp struck a concrete dolphin. The master and chief officer were on the bridge, the chief officer was manoeuvring the vessel as part of their training for PEC (Pilotage Exemption Certificate). There was reportedly a problem with the GPS which was not updating the speed frequently enough. Additionally, there was disruption on the hand held radio communications with the officer on deck giving distances which lead to a misunderstanding on whether the stern was clear or not. ",Contact,3
54.6349,-5.8814,Internal waters -> Port area,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Daylight,A ro-pax vessel passenger fell and sustained a head injury.,A ro-pax vessel passenger fell and injured their head and elbow. The passenger was not able to move around without assistance but they were conscious and 'reasonably' coherent. Coastguard and shore emergency services assisted in the extraction of the passenger. ,Accident to person(s),4
54.6301,-5.8846,Internal waters -> Port area,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,Oil tanker main engine failed twice during departure,Oil tanker main engine failed twice during departure. Due to 2 x separate instances of ME not starting/failure despite assurances master and Duty HM advised pilots recommendation would be 2 tugs for departure and escort until clear of gas pipeline given current wind conditions and known increased likelihood of ME failure.,Damage / Loss Of Equipment,6
54.632,-5.8811,Internal waters -> Port area,UNITED KINGDOM,Unknown,6 - Strong Breeze - knot (22-27) m/s (11-14),Unknown,Unknown,Daylight,A mooring vessel fouled its propellor during mooring operations.,"An inshore tug was acting as a mooring vessel for a vessel that was berthing. After the crew of the tug put the mooring rope onto the shore dolphin, the crew of the other vessel started to heave the line in the water, causing it to drift under the hull of the tug and become entangled in the propellor. The crew of the tug managed to clear the propellor by cutting the mooring line. There were no injuries, pollution or further damages, other than the cut line. ",Damage / Loss Of Equipment,4
54.6257,-5.8912,Internal waters -> Port area,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,Container ship's pilot ladder did not conform to SOLAS regulations.,Container ship's pilot ladder did not conform to SOLAS regulations. Pilot remarks that ladder steps are loose with spaces between chocks. Appears a defect in construction. Vessel constructed completed October 2023,Damage / Loss Of Equipment,5
54.6222,-5.9003,Internal waters -> Port area,UNITED KINGDOM,Clear,6 - Strong Breeze - knot (22-27) m/s (11-14),1 - Calm rippled - (0 - 0.1 m),Very good - Vis >= 25.0 nm,Daylight,A general cargo vessel grounded whilst shifting berth.,A general cargo vessel was shifting berth when the vessel was blown onto the side of the channel resulting in it grounding. The vessel re-floated and was taken to a layby berth for damage inspection. ,Grounding / Stranding,3
54.6375,-5.8742,Internal waters -> Port area,UNITED KINGDOM,Clear,3 - Gentle Breeze - knot (7-10) m/s (4-5),1 - Calm rippled - (0 - 0.1 m),Very good - Vis >= 25.0 nm,Daylight,A cruise ship crew member had an incident with a mooring winch resulting in a finger amputation,"A cruise ship crew member was working on the aft mooring deck preparing for docking. They attempted to engage the dog-clutch on the mooring winch, the clutch handle jumped resulting in injury to crew member's hand. The crew member was medically disembarked and sent to the local A+E for treatment where the diagnosis was a traumatic finger amputation. The winch was inspected and found in acceptable condition with no notable defects.",Accident to person(s),2
57.279,-5.707333,Internal waters -> Port area,UNITED KINGDOM,Clear,1 - Light air - knot (1-3) m/s (1-2),0 - Calm glassy - (0 m),Very good - Vis >= 25.0 nm,Daylight,A dive support vessel crew member dislocated their shoulder while they were on deck,A dive support vessel crew member dislocated their shoulder when they attached a cargo net to a deck crane hook. The crewmember departed the vessel to attend a local hospital and have the shoulder relocated.,Accident to person(s),3
54.6137,-5.9116,Internal waters -> Port area,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Unknown,Ro-pax vessel passenger during disembarking they tripped on vehicle deck space resulting in minor head & leg injuries.,"A ro-pax vessel was alongside. A passenger tripped and fell over on a car deck during disembarkation, injuring their arm and face. The first aid team treated the passenger for their injuries, the passenger then made their own way to hospital.",Accident to person(s),4
54.606,-5.9195,Internal waters -> Port area,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Daylight,A tug had a tyre that became entangled with the starboard propeller resulting in propulsion issues,"A tug suffered a propulsion failure after a tyre, possibly to have fallen from the bow became entangled with the starboard propeller. Attending divers were unable to dislodge the tyre, diving operations resumed the following day ; however, the tug remained out of service until the tyre could be removed",Loss Of Control,3
54.655,-5.85,Internal waters -> Port area,UNITED KINGDOM,Overcast,3 - Gentle Breeze - knot (7-10) m/s (4-5),0 - Calm glassy - (0 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A ro-ro cargo vessel suffered engine failure after departing a port,A ro-ro cargo vessel left port and a low fuel oil pressure alarm sounded. A AE SB DO filter was changed over but the pressure was still dropping. A call was made to change over power supply to the shaft generators but it was too late and there was a total black out. The main engines were shut down and the emergency generator started. The vessel was escorted by tugs out of the main channel to deeper water to anchor. The crew carried out repairs and the vessel continued underway.,Loss Of Control,3
54.6141,-5.8928,Internal waters -> Port area,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Twilight,A cargo vessel suffered an engine failure during pre-start checks,"A cargo vessel was preparing to leave port with a pilot onboard. During pre-start checks a failure in the main engine starter motor was identified. The departure was then cancelled. The vessel ordered a new part, fitted and tested the engines. The vessel was underway three days later.",Loss Of Control,3
